phone,patient_id
15559502635,28713
16077789433,31759
12763990460,26280
10823696269,16396
10222097550,57045
16179067015,40037
11200393449,83101
10769721621,31011
18333919296,19516
19210530712,70091
12600822837,87579
17427054985,92221
17887282063,36183
12280126980,71536
14466589524,62037
17609606472,27222
14525737874,74137
17788407094,35635
16577706129,71786
18897284268,33132
10928261641,22553
17005371860,16216
15668803166,72146
14795127983,56234
11242853541,23431
16019919848,70364
10870170867,45523
11520771074,40763
10433689579,3841
16724610511,55559
10900701785,50469
10205025497,26429
12392010297,4251
15997475396,14016
15974425269,5975
14204164153,99688
17405133793,76262
17669976816,47796
10855717490,29288
15849688144,73152
19908035862,61823
14057445099,54460
19863245352,17010
17911110851,15809
18466898593,54948
12135961830,1956
17348002264,65601
12597205548,25448
12987819214,15930
17498474604,72284
12937178472,50978
11461727580,32231
14529267698,11723
18979887754,50907
14584741340,85036
11929360596,92119
12751934638,71018
19012484479,14042
13656115686,6140
12230706594,93625
18053160227,30289
14330372718,11890
16244756311,55130
12138078287,55638
18066154598,42067
15866356541,64576
18028825212,73765
18866905946,83819
19984288284,2472
17052031329,36724
18871232036,57873
16864277862,47402
16852728760,63065
13208778347,69478
11062833455,39546
17356232770,6528
10453585973,89817
10273228570,39355
14240255546,58368
18939770411,8860
16788159646,52545
17386569044,69338
18467332291,88057
12489558770,23116
10623945994,789
12640760895,54803
13012033980,56238
11387162833,53935
15689058108,45123
10153374356,31619
17027728715,27532
16596957945,23627
17595995505,99821
15362917148,55827
15418395252,20658
15207882165,52972
11192145744,55683
15203027694,23616
17308824035,24167
13212440293,9365
16340941218,52436
10525795990,38168
10479412325,33266
14601891134,57746
13485713399,72772
16276861273,34093
14211202913,96752
18130149480,70899
12989088819,85487
16645231919,94178
19082133568,21784
13172366704,81714
11710389191,71582
18740501332,98767
10344956071,87176
14876507752,24401
15723163160,81224
13781105703,45678
19963066700,32070
15994696693,45095
12337007158,94098
10097140863,73434
13234306587,25263
14488839237,77607
15909722858,84555
12585455139,21193
11960348236,41032
17883873693,31814
12380043647,48718
15846648674,84006
11637120631,76802
17552977601,48808
14584081144,62056
11572814361,18594
11686114603,3466
16118926055,35452
15465426836,43498
18437714034,13155
14545956600,67819
13011962272,61097
13869742173,12245
16838509570,70739
19340991650,64571
18113640348,27390
14843770062,80938
17959514295,56792
14496695421,96369
17562752800,57310
11617344794,96948
15923516383,22057
12648971001,51352
17078129457,98956
16130494841,58618
14235528337,11880
12875679813,11428
10265647711,51697
15882187089,34377
14107911611,24262
14644611983,6540
10975424738,70614
18523774877,11382
10078812532,69320
15121808226,14535
17990966602,51238
18653839571,42672
16468210037,55785
10907037808,53787
18669320709,57052
18348492674,15244
18762965074,50903
14565726765,55311
14198281794,81746
17795003452,42964
12026269303,64803
12645257330,22111
19074063516,10193
18522476751,25738
12583799005,21693
13669332763,99754
13422856283,25933
17237225931,421
10337008942,63138
13403704333,42111
13188384561,69944
12578047371,96605
19851769680,6714
16455442157,54478
18379264053,98961
12739688593,68087
14288390397,91197
19978331503,5375
12198596551,47623
10250666860,92522
16734767149,27692
19863289591,53025
10385242762,96324
12155963743,10653
19639949594,43135
10389554656,75057
15317087300,80991
12102736632,97241
15673223487,74842
14939166019,55389
11090488660,3898
17326447893,75743
17859541760,76199
19093716458,20937
11045734669,30589
14473387805,80051
12890566518,94104
13784771988,31117
18374345096,80018
18593806250,80862
12308996469,79594
12434354869,97320
15212156038,19228
17108803546,54301
19466049037,86943
16474769116,76142
11221503965,6079
15868190041,5574
15893335286,67840
16013855002,69296
19573801012,38795
14571815806,86574
11949991365,84093
10551919396,55441
18718671708,61898
10492932850,31471
17196129332,34676
11349522094,84138
10037177588,23415
15627480661,49012
11262030695,47740
11657121186,92302
10181123993,31756
13025598792,29138
10623145968,48131
18910961968,66849
10450521120,67865
13608164180,16668
14460819714,53444
10834695449,63517
15060958062,33629
17456698398,73882
15907429414,74605
12904957762,78750
15384766919,72462
15301647286,93076
11746859026,1619
12976116628,32960
16603498246,97784
18967016562,1290
17740215723,52284
11252423525,4424
16008589496,26755
11721505205,61613
13531318456,38944
10599342322,43189
11091294431,30609
14140878343,79774
17798240211,16397
16823137998,52730
11810096242,82306
16578963558,56441
17745263488,96015
18237254422,64323
15351178828,86068
10503455388,1668
12872047676,65054
16608288745,75444
18712075313,78331
16859315262,5284
11074144301,36052
10614452996,3364
14574433199,41315
17115333497,42120
12969701003,90185
14344997585,86168
18618881786,50269
10215992794,45129
13763827490,34153
13312223954,78941
18070473148,352
13687477740,93955
17036665600,99764
17622821282,70730
11938682784,96785
17264393304,72703
15969206660,1631
14853123443,37025
15849811846,31028
15124210637,79285
18170483648,99888
11165955859,63303
14219379313,93800
16365972767,29144
16877759358,13141
16134174919,21365
15380884267,4239
12339907615,29607
10011139154,47626
18044236479,83961
12149901086,80948
11647904991,50788
15738067996,92159
17367209610,18070
12372643205,63722
18699724597,52597
11557932770,51879
11154917732,84026
16096856888,77039
18610859735,7694
18679433644,79732
17026327676,99218
15964587669,75297
14947155347,56411
14502405377,38702
12908489653,17965
19450375480,29508
17805383385,78019
16932913696,37092
14804073730,78265
14150632405,41274
11026583879,55050
16334674646,38840
16033273997,2101
14159209410,9306
11027607819,55464
15164849779,57676
17383306144,27418
13575478935,93015
10526027068,91015
17567071812,75060
19236139123,94175
17745998413,72578
13768705807,60293
19106510640,24344
17078384784,71049
18303485736,79098
15404492728,18829
10903178836,27568
14316785984,73488
14408895930,60317
13207560526,62049
19901523029,44321
19966330923,75396
15654030799,29878
11540273201,64833
12953185004,88167
12318206820,16624
14810930548,90403
14738577973,93928
19824553815,24157
11827238264,61268
12951852557,91729
16881559030,3706
18196954487,31200
16150488491,39876
15089244640,95410
13507695559,62028
13558810822,18051
17754777745,5244
19254123872,34389
14937979007,41295
10455948496,28519
17416623956,92807
17125593502,56000
17674906412,36974
12727653145,57215
11341700545,49939
15834559556,43194
12168335766,535
18089504910,18018
18604317155,22626
17852197933,60436
16860931608,68990
19888501055,71570
18391115320,6484
12640093339,75436
16379020388,78572
17821889384,67543
14781676634,25270
12083481242,20206
16647426440,18442
14783279663,42290
17958187744,36409
19924687144,64688
16939953155,35992
16642394026,69593
19089649666,46255
18118229232,34080
14687220373,26439
13784061386,41717
17485783045,25426
15965765786,67199
18005512676,80145
14494363270,35273
15614653442,78168
10042186747,44123
11520351919,69026
18505651335,98538
18508143229,75109
18766327904,5918
12338106089,35424
11700522918,46369
14574965990,80022
15270259961,5356
11435830407,37447
17513061092,86023
12168974537,94586
11473204319,84067
12743126665,32072
16023361655,94708
18062475552,62988
16720367027,91723
15100568706,89310
19057112181,38653
16793235393,40948
13054849516,17500
15707943218,75926
13024264685,75131
15190204115,93646
14880510933,61081
14653363305,55144
17543700984,70882
11643770217,8691
10470125928,76156
13397178568,27537
11769750591,2995
17393010559,31168
11698331793,87543
16470894406,71673
15452593570,66944
17650946207,52663
18562271926,76826
10261186801,50806
10936091949,67027
10817003276,6058
12805877770,66982
11497268211,90507
19569646077,22388
13595691922,44599
10513563974,46855
18925007516,67708
17486735818,66728
12177487477,6737
19359958438,42297
13569997125,69968
12019306469,80990
11267191969,39656
19335303138,34524
17830568287,55477
15335526202,56623
19487478112,66326
18269934517,47979
13922293177,13691
18650394750,74047
15577791743,84218
11243453538,49271
11157509272,70456
10948036957,27171
15629433916,23158
18670885506,82196
19439441010,44128
14279749354,12326
19210181889,29874
16991329357,91625
15384811157,90963
10347560164,94236
12624554620,26382
12135469223,83154
19407173434,92678
16609547006,60251
10398107951,196
16352141202,22792
12417561680,16777
19564185413,71331
13366502859,55492
11565817915,12292
17829052492,36186
12191142999,27694
14814140138,47250
15699391426,72035
15201201740,74397
12098446988,46663
18665948182,49234
17291367591,28355
16449153218,97380
10113085231,35531
15682342840,63060
12246267132,61449
10253423867,49541
10776042939,76055
18766740877,60029
12107524003,1058
13051097247,85279
12542654168,49017
19392763985,40897
12381828936,63095
13278680704,10173
12357318995,55475
19311699213,84189
15347050707,75784
17508849499,92632
19635768662,24250
11380595194,91144
18454225955,12527
11330591541,41292
19635110967,52664
14513636590,17908
15041737223,17103
14267870323,12531
18128171899,33557
13547521127,47660
15963731149,96067
13310886230,16546
16594003818,79876
10364851002,56367
11824140817,32442
10284616878,36271
17321499970,30415
13204347433,52990
14421065100,20670
14601041313,39340
15557942072,76232
12395672176,51617
11898987877,76095
16775138771,72278
12398189397,92677
12048730451,62235
19455868173,29439
14188079640,65563
13157585939,95778
11853620544,80728
19339271954,88317
10638567020,85954
17153784205,17144
15553544078,533
19677888922,93268
11007204094,27263
17112461757,77614
18041048667,84206
11864426244,38867
17049867110,18178
11877033257,75059
10443073246,92080
16899749030,3352
14381779989,78653
19246924704,74870
18113018643,95863
12314565181,35638
12759170034,89869
13743256740,71499
15362512311,78708
15411190206,13596
10713693005,86003
12214426735,54656
13842561161,38270
15999442618,97349
14553758268,27463
12950814994,63656
10232358593,7701
15803528805,64947
10750781973,17741
15442524777,72829
17444964930,60211
14640060698,9841
18264862755,48300
13779385460,31305
19121040725,86195
14539601609,15593
19324707926,28546
12517431603,50926
12503943988,23003
14427895236,18209
11794964549,78277
15957812731,74738
17427183224,82400
10239362761,27290
17640404655,58753
11128638110,99669
15022892074,62444
15952827677,14579
14239354337,23597
13278396921,674
15100260772,88121
11434869653,1010
17155731052,18350
10898318730,37212
19507933773,46912
11297341485,12093
10275908268,29907
10090722087,41211
11218945239,84296
15960233159,15421
19875175790,5365
13230888060,2253
19417502413,93361
10078867587,99891
15585095914,53738
15049723669,11141
14627286518,99091
11420438450,73178
14621764349,86593
13941667407,94436
18869858574,42357
19110667264,91471
11879397895,54932
13770124931,68134
16459824378,50922
10470407936,48661
15187569269,54312
12032735712,7679
15672123008,94750
15789591532,60271
14256600980,1199
15783690303,32837
14136532985,59555
16849977070,78689
16007461433,3774
17004917443,48355
16871638762,81341
11577405458,10822
16618248741,6041
14278531419,24093
18872634921,38730
12233998215,53381
19007132044,31554
18456771541,51932
17660456893,15874
19116457677,994
16576664760,75557
18520852964,79193
15521750499,92895
18878298872,49358
17544220618,46386
15069298738,29740
16400672466,17919
13903214303,61010
11839330111,57814
18406548855,80601
18755245296,13685
11514369745,93257
17835179838,99570
17135566963,91788
13895864178,20431
12560199916,89096
12469476293,43948
16842685179,76778
17367990102,94432
17190952038,10982
17212151904,3790
15624462201,74684
16566339350,91395
18243262538,49820
11403075598,93533
14142024843,54097
15074509332,18279
18099970244,50834
10431090771,56502
18235327737,8337
16554761727,28915
15735548147,88164
11266615393,34102
19294270215,75727
10134339062,761
17989582477,43752
13391299037,98394
11912759395,96953
15714211622,33738
10659100443,14450
16436444329,19312
16914220072,37601
12768352780,48965
18785710933,85161
18530009006,31852
13258677546,74368
15861728470,52455
13446332465,87936
16841546351,8829
17573518517,6423
16965959656,16580
10033752296,27854
14842109222,21808
15145579537,91398
12376604142,79506
16430297081,48558
13722982109,34282
13524392295,6542
10149628407,38243
16953908783,68671
14767900782,8028
14466669483,44555
16094386825,35971
10855925629,66281
17266923257,41649
12734689270,71947
14723344666,53057
11051496180,57138
16862886887,55364
19244940395,57480
11869561344,54240
10883318380,70295
11693476912,77078
13779398012,47807
12016318520,52452
10239152313,8720
13631409821,71834
12702318967,846
12012959031,60558
17756900019,33429
11765324483,48577
14387151547,61225
14691170870,16392
12728204009,72819
13808349123,59753
12160059324,18377
11832527625,26007
12021311679,9592
15428326701,88491
11678116786,90667
12902515386,15769
14267302209,93031
19417530405,53309
13198410507,25529
15508485284,21165
16770378467,93407
19700830764,11566
14058355017,60116
12727973282,6562
19018320511,4868
12134063680,54926
11990502406,74949
15117471170,72916
16485796886,93550
13124079044,74770
18138819011,54154
14567677619,20416
15249601709,55480
12176451770,43656
12238045347,16847
18277253209,2725
15928489873,2289
15872729933,15013
15702409398,30732
16639846484,26315
14273983565,68986
12391886762,95304
12735334062,44030
10166334014,81919
12156345263,92573
16288623357,51630
10444551434,18393
14211175494,99750
14957421884,45545
12463815129,27799
11164792464,26581
12998724735,76615
13998759153,30511
10075145183,53154
14792305782,16418
14531081246,56681
14378624301,83870
14606696106,55720
19637491218,58660
17906506147,22152
11590112502,31698
13160040272,62950
18986832120,71964
18614984250,3229
17966997842,50794
10014144246,18228
10737238615,12165
19528599475,56168
17637982930,94162
15577979836,73554
17607410593,84221
19481504390,95824
13560285869,81993
16609635476,19560
10751210184,15606
12622644180,65336
12459408593,22644
15653524377,59143
19507655737,64856
14852512258,53478
14679017522,71139
17929496523,48847
19674999020,71954
13854070084,26034
11591242695,97178
17538513976,82572
13529461426,39284
12040852063,61965
13461189787,79964
13728265933,78258
18041917160,41828
13330854418,60749
14366020931,99373
13788021093,96770
16767777365,87419
17645545903,55274
14819543511,88681
10269395533,24247
10892333135,8484
11485507026,29333
14062606741,14637
15144876216,52573
14834279730,88558
12940695725,68625
12023589377,45887
11258284889,5371
11994951659,10275
19194564464,40981
15239004152,17788
14286785547,57968
10189779501,41610
14670936725,99752
10280041770,67331
17346031613,77221
14079921645,56555
17527542832,9667
18678515066,94516
18815571556,88759
16166894093,22707
16364605955,72883
11611339563,86189
12245182569,31757
16192126974,94680
18697848798,48638
19631963052,77394
17043692259,68332
11642301274,29494
16901763191,87093
19863708553,2070
16062230635,51095
16735775694,66746
12984104003,64116
12730324827,32268
14635235611,57035
18820380695,89449
18621853111,48910
12817790366,23275
16636947281,31986
13265984503,83617
13790294037,99776
15353132452,35801
17567195030,70316
15687807126,5852
15249489185,6352
12983882015,7878
11497776491,70178
13616576528,72112
12261954902,15932
19484943457,31137
17661388655,32182
10091595678,92593
13239593601,3032
19412706618,1158
15360878072,85748
10203388112,60132
10996676372,81555
10373448365,55091
16707190565,15058
17439677054,58477
16739316490,31525
19546887305,50027
18868102531,64804
12926625478,21741
10095804014,39574
16159700019,26842
10073885467,12682
13474369390,29722
18941319859,34331
16718321305,74105
14284251119,49467
10359409429,70947
14125979990,90452
13238876766,92660
10628951340,50240
13997838744,49429
13081836329,16814
13970266382,14970
10715481851,43865
13311786057,37337
17677192889,13953
12030287574,46654
10589230360,27690
16778719249,12414
17265571364,46189
19674514537,79796
15257448825,68885
12699018511,91448
11567338515,45620
17646705068,90577
10983831934,69059
16502758603,31807
14563338923,67618
14952457051,89139
15578263880,96012
13242716186,13872
12869747623,8751
17038547872,23527
16819319229,4891
14123280625,46924
13941854554,41150
11892588314,61642
10035630328,85277
12673549047,70566
19865716896,92093
12132508628,99671
16856434760,81487
18823092587,15862
12894673631,40059
16330846017,35438
12628033649,53974
10847491163,1889
14303101663,38866
16622845541,20623
14085796229,57569
15110848610,55810
16600260469,80306
10174953891,81395
16244106678,40769
18457321650,66659
12423893544,3560
10711072985,98218
10230506671,62951
14853331714,74691
17955412982,12172
14922028815,81410
12089521768,38542
10126962505,35410
10732491394,79234
13032502749,96675
16238384403,56971
17654399942,95349
18580330864,2729
11486329085,99499
10504871590,82779
15182377210,37143
19074447939,43009
11171740034,77583
15688486573,59680
17449666072,87420
13660474120,80123
18180368938,91787
12528940439,34191
13516026957,68629
17526684803,62971
11636781752,10036
14813537642,86794
19839303953,27195
19526088532,2444
19873401149,84634
19747547377,5971
10499096781,56968
19456597739,16301
16103405736,89455
18910804175,99034
16943072188,67803
17716991658,87972
17236341104,2848
18578671265,49462
17281829127,84240
18988524991,64189
19608415855,50763
13730437631,33256
18559670716,97938
19448144000,25713
14075602310,58784
16407972968,60496
12288542734,32113
14979925197,80511
13665475878,64984
13710539259,37389
10677185360,24937
11743040256,98728
10041316677,36882
15270712797,46490
11763506427,9965
12990438817,7785
16762270254,36406
13163915846,19662
14725604678,43716
12036906155,26251
10261340973,82745
11220667665,61133
14053242169,40326
14353286178,10310
10581380573,11372
12136788645,36265
15526151070,12190
15570529508,36787
16874412359,71769
19896258692,48347
16356006255,36205
11517975193,75268
17849531273,36469
14458019762,8793
11346164615,49295
12653222470,72320
18101481297,44509
11988408943,24638
17481268179,94634
13008058899,10759
10580814033,62792
14050810563,88383
15869902131,70059
11669460212,64088
14676428125,92521
19836207498,49166
18495912609,28197
12033146565,99903
17166578130,69844
14995043896,92219
14164508629,90326
15322307248,6818
17641261395,20281
15745861805,11550
18393408354,8227
14278859881,58953
19206965693,47259
12596276223,97179
16831275341,15686
18399557802,18528
12801771062,54653
19450269447,91065
13534143910,2263
13231866790,17563
16674772011,16507
10408384378,22347
12601877795,69347
13342253939,74541
12242577727,72255
17457502188,6111
15211484603,96340
16383968788,79961
14204759835,43408
18947706939,52354
12853202546,23845
11679467781,34536
18986361395,3053
19459211857,26769
12350194737,56546
17962638965,58038
14997791782,9708
12008100142,77539
18669062515,72877
17595149096,87216
17108004587,28091
12422749665,68295
12948305171,22084
19725123433,34028
15367577773,16796
14265875031,83834
10497914077,51621
11280619907,52954
14666974721,49807
17124356683,86825
10325369525,93966
15876735078,48957
11072839476,89326
14612614993,2421
16319627564,62866
14390951956,43872
16300636210,42254
15164078704,65922
18113537396,8437
15272959867,56169
17705548990,55627
17129969915,9429
14827002933,80134
11326893746,6530
10213688415,51904
17712918425,62311
11956176558,36800
19223552858,78669
17063022829,57133
13352878971,4402
15359647268,9435
14746455072,49116
18310185088,13674
10875645058,45226
11058010886,63511
17974476193,64981
17886636465,39179
13334774963,45747
13792262819,96713
11502374387,73017
13450521940,71961
15047260979,28513
16291459773,37823
16609859198,10772
11747366539,63343
17885874895,79169
15713198444,23310
19616395257,44085
14777437212,49707
13848775619,39713
11898755798,29183
13229000590,44077
15451736585,76318
14059193442,39119
14627123933,16382
10653353597,60600
15980962821,31508
19608787578,17497
18273763097,33365
17398366609,69988
17978550044,31167
15072962901,88362
10793226527,63936
18254630594,69586
11567117753,31239
19872458198,2391
17088407553,33355
18053659726,38121
18395070513,67921
10696721281,4860
15683870278,60308
15379821492,50229
14137173063,71171
19085830684,52149
18368167238,72047
16656067755,46260
19573541057,46667
17250402589,17411
18810855872,13955
13578457208,40617
10241041507,88129
14931660816,91030
11155661340,87498
14750004584,47737
10892270699,51096
10649493565,31101
18036383647,18545
12245581708,13590
13351424496,21790
16390004539,49494
18048867251,43666
14096170998,59179
17317098166,91759
18813038469,14336
11281501645,59001
14662573125,84943
13612769876,94670
12295794745,65097
10809897173,9764
13157160426,7820
11447165044,51008
11526445829,38152
16945419137,57080
18049876209,338
13837396524,65403
12760741464,13497
14026135342,87986
15556183262,80577
11384155109,79852
15425275056,4350
18808482072,39107
17126334029,89479
13781326727,24619
13326277674,60603
16958819468,78428
17749294499,52629
13136757266,72142
18490536678,79099
13203161317,39065
17905340388,31367
13331518016,49464
16480236280,96259
11938895311,24824
15439781573,28907
14159106608,10675
16236504602,65577
16224789225,91573
11826135062,99715
11084015799,50486
17062981099,59966
17526866508,40653
13681682140,10489
17373087143,23205
19039092005,34606
16260702474,5660
18579888921,15344
13273815229,37946
13229725401,62563
14938475431,61952
18864594780,54831
10792463669,89538
18375550458,99380
13875007709,69261
19031721135,95540
19804333156,17329
19640101460,57764
11933520622,74645
16093164266,61398
13316140823,7231
11017171994,78259
15740519950,37672
18190056735,28268
12635951763,52577
15241302286,92762
17106656024,24999
19235777414,78484
19057175322,4326
17997526158,44083
17898916831,75845
17151114241,40765
12484546731,53765
13717419066,3914
19545085703,71349
14011761706,22122
11301127383,81452
11817203579,77577
16564001915,20903
14260782411,9999
16434241147,22764
15466248223,1093
10642116846,10299
10389515923,19285
14665217464,47297
15331649506,81200
10541137134,53187
16310789078,12802
16957601883,6658
10415447473,38319
13435973697,48819
10168525317,52153
15040937011,43984
18596897409,9892
15290550957,81390
19281847266,74120
18063992416,80927
11195406278,73708
19088068311,92409
12179592822,98821
13312567725,45045
10385616271,10135
14134277323,2542
15737421420,40602
19420793741,54007
15871994250,90846
15925309558,99578
17799364273,38937
17957238161,68012
12921351113,44244
13010753502,88650
14694841232,69984
12232087385,54887
17094391370,54912
18587837921,21992
13168226080,77843
19937151931,6953
17844988380,13140
13747381133,14896
17049462455,8628
14077005355,1510
18823481180,28498
18293850284,21441
17798258753,99832
17156415330,62477
17066670633,22126
11191611955,95498
13093731340,79313
13779170379,53291
13061892004,65960
15820721624,93637
17424684732,64580
15506529905,35080
13679120720,89641
19578903550,96906
18199684456,45450
15781744205,32521
14051556740,30466
19201675993,30146
10013414058,62344
10670914465,20615
14840000400,6317
14645497683,63894
14875256048,7096
19924662576,35832
10138079511,40048
18121652508,11482
11595904315,76858
10717416477,93781
16310323197,8962
16702546168,46916
14446964589,67493
12441832811,56437
13724479297,86131
15914489400,1213
19465846392,5444
14887807376,87509
17649737805,24883
13425191871,5509
16289747676,98868
16609191935,63647
12642599317,36837
16970856759,68551
11056396704,11612
14777140577,82275
10250155449,70294
14099857525,62805
16374484555,83665
17663354205,60044
10953072772,69922
18276958870,99645
18942660366,45439
19802764482,10411
19435007961,94793
16537778424,11010
17164919163,52713
16950725925,27460
10169156978,56167
10798230700,62497
18133490237,90113
14326924941,48650
18016959911,18818
12946403118,44173
12879146595,66490
11120339059,52620
16669423943,12765
18375428846,87982
13773485030,80620
12772179316,13940
12505532679,54173
19244837268,68402
17793889491,42900
12867287747,16992
18691040762,59193
19696524157,67981
13180204041,82448
10719129433,56538
17026578149,16657
16355019353,76507
11101584567,62080
13137001749,1941
13175607302,32907
11737339701,60488
10149262189,14401
12240061386,76960
15496602514,53577
13580471180,65714
10450153119,96159
15960276934,73426
17796605485,28894
16257504224,13584
16406948617,11262
15418277114,76971
18816058019,54273
17557082678,59406
16504441442,2854
19426708805,35620
10151378626,61917
18497042416,29161
19814207681,80404
17006814365,79751
19723976610,39381
15417150076,45952
10175180077,31645
18428455761,84411
18677066721,4908
19228349143,52429
10921527259,68003
17833674089,53121
11205994476,98761
19880122562,75251
10836108802,4846
15701620637,6825
10355959151,38499
16761662965,58686
18636025368,91924
17320922545,14273
10806940978,31955
17387183410,76494
10066584843,94061
19300460356,30848
10897064937,35788
15904479058,73420
13047027890,81491
12764513005,91920
10198575473,63124
18808427406,73297
12828507255,79629
13205285155,51537
10135247117,51530
18875051391,86851
18418051412,78551
10074045156,12983
19933276926,19780
18994738793,7024
10925239060,10900
15636071241,60250
13739491258,10734
11936694364,96975
13653145945,87295
16815089514,53068
16318798976,87203
13302304233,82330
13883196025,9202
10927040043,17853
18666847072,95320
16027578966,3808
13680537380,55516
18823309701,35902
19982477075,8876
11862109863,69947
16782816896,22912
10066881279,42058
10425284658,80596
10681792241,99630
19979703108,57017
10834809854,28938
14878904833,11163
14658672602,83926
11318066640,62771
15997430878,2072
10378253712,22059
16887041557,28359
18137314217,22965
15624799443,94566
13178273059,64076
17662084078,33404
14640157746,51316
16219978565,19453
12554245866,13554
17292990722,26907
16794060154,4203
11382738688,82349
13392389862,22450
12546862966,68781
11035657480,46287
18437149262,61857
17350600126,38656
16460961490,64232
19100916659,8679
15454300178,92979
14627420522,90260
15898730732,22664
11665691070,59217
18611713402,30266
15006422764,25885
13494652650,56982
15347741160,92990
12859538875,61767
15987592041,33323
15528230164,51244
13032977444,96256
13329457867,64199
14047724649,67597
17283419067,2380
11009978442,12938
19829931642,48821
11282658597,72440
10248910557,83356
19991584345,53030
16512343440,13960
17080631395,66393
19435784590,72373
17312821112,36223
16421815447,47021
18893770705,15431
10709506263,23342
12762432657,90719
12079804707,5923
18937987752,65001
13999636918,77648
14544198385,53959
17928262901,11503
16515995274,60916
17871553331,23794
17931347561,7967
19617650210,17026
10027864995,64991
18700512538,79206
10631905376,43038
19328792746,63668
12268975311,67287
15243872075,71578
17931444941,91314
19964596243,65069
18409277157,60627
13685070518,36320
12511031867,97493
12075914456,39022
16196676015,32700
10434010265,82139
15764756657,56255
13297741050,88071
16859023309,28584
14621470616,7443
15373053428,61039
19078162930,84137
19615071066,19478
11690367059,24784
10411797796,43650
13199467099,18119
16087496122,60109
19830878847,81666
17988824375,32200
19686862748,4375
12300971547,5492
15950133672,9652
11156781408,73872
12824649137,14126
11650942315,54850
19637813191,22132
15181369004,3462
17904644940,32549
15815193942,76104
17891192689,56191
10098606814,30420
14166611772,8089
19420670805,52469
18582404977,73768
19572400303,58212
11518617598,56579
19622494764,14131
11949583251,4346
19901026334,72251
19227770859,9511
14268239554,14742
13448213801,54775
11557694151,85507
13985532375,41360
10839731752,58314
15232434213,19755
19579656280,55232
17335006455,47929
18048294078,74431
12862558729,57666
13706258736,28510
10805582262,70299
13167501153,61355
12703414775,65552
16886371379,52282
19870805382,19218
18981223965,33706
17537644512,9769
15622208346,67542
14429961380,75658
17186069939,25022
19451068382,31224
19216298604,2360
12785710363,57670
10569562509,94887
16941235288,61255
18990888608,37353
11107149236,59377
10368085884,42929
14437213267,13911
17638319180,6300
14384309797,92186
15684218180,81278
11874729131,88400
11265974603,42112
10231217817,99625
10423275888,7360
11185920630,57777
14165272618,31241
19109531001,55541
17925136223,97457
18013702098,11587
11940146961,94842
13607727204,67568
15098063533,37125
13501626251,3513
10494617305,49005
11513320967,12736
13092407413,70022
15966533903,10010
16385743391,6857
19580008416,69713
12675014683,54865
11465003945,1134
15846420181,63474
19023201651,99443
19889060917,36705
15075192677,59725
15046162284,10564
13965688720,6215
12048710365,23714
13476414427,67956
11974531459,38429
15508002906,30880
19547356427,90691
12943610909,23854
18245081464,49398
17023607417,69204
10602252553,87697
11341762280,17839
19541754016,60992
13790584828,30417
11739339691,31624
10829656120,85271
16464676478,37259
15625084501,13780
14399925709,73085
19286102855,91351
11438255203,30362
12865918198,21659
10528390530,22459
16730830388,41431
14016776921,99769
19105071970,37559
19574454069,87798
11438767384,27473
13155676959,50021
17929626327,98169
13243703919,24399
10566514134,19600
13076832987,35210
16816051917,29826
10242363743,62958
17380131843,16916
14135716826,33382
11114762073,28616
14787354145,22310
15647311688,40917
15926637008,43393
18943830148,75870
15781656088,13665
10418902446,83575
12882617346,44993
10873631493,97796
11813722938,23372
10450308349,43292
11164764927,21191
13868133722,88799
17818155392,54077
15883021367,16878
11603384178,90938
17602874907,18845
12648810503,42004
19167812883,15331
17939859308,42739
12278146953,60398
19536982320,86514
17248611562,44646
13067801946,44905
17014128044,15038
17120836248,29393
17485623788,18797
16173277606,84572
13951368990,8795
16574169843,64412
16633756184,5290
15357777859,60716
12945836188,24713
13744892396,12001
10424450256,1259
17021782959,37953
18816103763,93919
12940380437,46344
14126980865,79663
15108619970,53298
17839313294,97126
10275942501,61995
16575557486,56035
13281070560,15201
15573841096,91200
10066161531,77602
17660244569,78950
17918143369,39586
17575546068,77344
13426053388,73608
12499696608,99663
11875880414,93260
10363487451,90542
12619379022,38084
19309443121,20825
13455799900,34537
17256687230,62226
16365783715,46937
11041367776,49456
17959322496,86787
17371967557,41347
19120945402,24636
18944388269,7920
17694136674,52768
18868996908,93809
17863914183,3837
15909490444,3463
17427072544,55162
15278610954,98649
17287407519,90897
13914603782,78614
18035689910,42601
18587770750,44258
11399392567,75511
19746317718,21639
16266786163,71801
13863813032,69715
16249864094,47722
16654977053,93285
16443495412,5058
11762080128,63017
19348280092,67223
10536504568,48479
16969001923,8970
13152404157,25984
15842768612,2901
17793333569,33843
14201844576,33487
16162950641,34985
10318417326,36806
15234655461,3756
12038467264,84348
14019892891,49336
14353542562,85410
18607813847,51193
15134074918,76143
15058240554,25385
16512069061,4344
11959737253,98778
10315846439,73658
14428054009,2044
12319507873,93392
10539003432,33434
19262055556,18112
12849756578,57032
13393994310,84981
19518885787,91372
18280957283,53647
19783018986,95981
15984607456,6949
12567032718,83395
18758750980,35465
12075204690,91599
17439064847,19628
17392024440,22148
17319718901,75206
11203672916,54336
19426166647,12564
11079352756,8486
15208313001,77924
16183215290,15203
10741664308,33368
16042831672,7910
13246447106,64156
10606737788,31611
19214181007,88433
12908479801,73441
11705647658,43821
15757903367,53238
15947910999,53993
19378486523,71999
